Proposal_ID,Sampling_Set,Core_Section,Sample_Name,Bulk_density_g_per_cm3,flag_Bulk_density,Beta_Glucosidase_ug_pNP_per_g_per_h,flag_Beta_Glucosidase,GWC_percent,flag_GWC,HClExtOM_TOC_mg_per_kg,flag_HClExtOM_TOC,HClExtOM_TN_mg_per_kg,flag_HClExtOM_TN,Ca_meq_per_100g,Mg_meq_per_100g,Na_meq_per_100g,K_meq_per_100g,SO4_S_mg_per_kg,B_mg_per_kg,Zn_mg_per_kg,Mn_mg_per_kg,Cu_mg_per_kg,Fe_mg_per_kg,flag_Ca,flag_Mg,flag_Na,flag_K,flag_SO4S,flag_B,flag_Zn,flag_Mn,flag_Cu,flag_Fe,MBC_mg_per_kg,flag_MBC,MBN_mg_per_kg,flag_MBN,NO3_N_mg_per_kg,flag_NO3N,NH4_N_mg_per_kg,flag_NH4N,PO4_P_mg_per_kg,flag_P,pH,flag_pH,Sand_percent,Silt_percent,Clay_percent,flag_Texture,WEOM_TOC_mg_per_kg,flag_WEOM_TOC,WEOM_TN_mg_per_kg,flag_WEOM_TN
61389,20,BTM,61389_20_BTM,1.62,,9.9,,19.86,,258.07,,17.97,,4.6,1.36,0.07,0.15,2,0.13,0.36,8.4,0.2,18,,,,,,,,,,,33.61,,4.23,,0.73,,1.21,,17.8,,6.53,,31.6,42,26.4,,9.41,,1.1,
61389,21,TOP,61389_21_TOP,2.21,,50.1,,17.26,,438.7,,42.46,,3.6,1.48,0.22,0.4,2,0.18,0.7,18.1,0.4,29,,,,,,,,,,,56.61,,10.33,,3.69,,2.09,,21.25,,6.9,,37.6,38.1,24.3,,47.37,,7.17,
61389,21,BTM,61389_21_BTM,1.82,,8.7,,14.85,,544.19,,28.72,,6.9,2.39,0.1,0.24,3,0.13,0.1,2.4,0.2,16,,,,,,,,,,,35.89,,3.78,,1.15,,1.03,,7.65,,6.91,,37.6,30.1,32.3,,15.94,,1.66,
61389,22,TOP,61389_22_TOP,2.02,,53.5,,16.02,,370.76,,35.44,,3.9,1.4,0.26,0.31,2,0.11,0.61,12.4,0.2,18,,,,,,,,,,,63.35,,12.36,,3.19,,1.21,,7.8,,7.7,,41.6,38.1,20.4,,38.29,,7.71,
61389,22,BTM,61389_22_BTM,2.02,,7.1,,14.52,,387.42,,20.41,,8,2.14,0.12,0.19,3,0.11,0.06,1.7,0.2,13,,,,,,,,,,,27.9,,2.28,,1.07,,0.76,,4.27,,7.43,,33.6,34.1,32.4,,15.46,,1.58,
61389,23,TOP,61389_23_TOP,2.01,,73.7,,19.63,,323.04,,31.89,,4.6,1.48,0.37,0.42,3,0.13,0.95,22,0.3,25,,,,,,,,,,,51.27,,10.9,,5.81,,2.73,,16.07,,6.94,,33.6,44,22.4,,55.83,,11.31,
61389,23,BTM,61389_23_BTM,1.77,,12.5,,12.53,,312.23,,24.26,,5.9,2.19,0.07,0.19,3,0.1,0.22,7.9,0.3,17,,,,,,,,,,,39.36,,5.5,,1.53,,1.66,,5.01,,6.81,,27.6,42.1,30.4,,14.14,,2.24,
61389,24,TOP,61389_24_TOP,1.86,,107.3,,19.76,,1387.31,,75.71,,6.8,1.7,0.29,0.25,3,0.34,0.71,4.8,0.3,26,,,,,,,,,,,113.52,,25.97,,12.34,,8.32,,15.28,,7.32,,37.2,41.1,21.8,,59.06,,9.52,
61389,24,BTM,61389_24_BTM,1.77,,12.4,,9.64,,335.28,,14.91,,1.5,0.58,0.15,0.06,3,0.15,0.1,3.8,0.1,34,,,,,,,,,,,49.62,,4.32,,0.75,,1.65,,7.59,,5.42,,45.5,34.7,19.8,,20.68,,1.63,
61389,3,TOP,61389_3_TOP,2,,36.8,,15.18,,218.13,,37.25,,3.2,1.14,0.27,0.42,3,0.1,0.7,15.7,0.3,16,,,,,,,,,,,76.83,,11.7,,1.14,,1.58,,34.99,,7.04,,38.7,41.1,20.3,,48.41,,4.62,
61389,3,BTM,61389_3_BTM,1.79,,11.5,,11.69,,318.28,,21.27,,6.2,2.58,0.12,0.23,3,0.1,0.19,7.4,0.2,16,,,,,,,,,,,39.05,,3.69,,0.66,,0.89,,11.25,,6.15,,32.9,32.8,34.3,,26.72,,1.25,
61389,4,TOP,61389_4_TOP,1.75,,104.5,,22.12,,476.37,,40.96,,5.4,1.39,0.22,0.61,3,0.15,1.69,10.6,0.3,17,,,,,,,,,,,170.38,,43.41,,1.4,,7.2,,37.84,,7.23,,43.2,38.6,18.3,,49.04,,6.16,
61389,4,BTM,61389_4_BTM,1.7,,7.8,,15.62,,288.18,,21.38,,2.8,1.02,0.05,0.1,3,0.1,0.43,11,0.2,15,,,,,,,,,,,37.34,,5.91,,0.17,,1.28,,15.88,,6.66,,43.3,36.5,20.3,,13.24,,1,
61389,5,TOP,61389_5_TOP,1.7,,147.5,,21.11,,513.36,,40.96,,5.7,1.73,0.3,0.66,3,0.22,1.08,15.4,0.4,37,,,,,,,,,,,150.45,,30.21,,1.43,,3.28,,45.83,,7,,40.6,35.2,24.3,,81.79,,9.27,
61389,5,BTM,61389_5_BTM,1.7,,24.8,,15.41,,316.98,,22.98,,6.4,2.51,0.16,0.26,3,0.13,0.29,7.6,0.3,21,,,,,,,,,,,33.88,,4.29,,0.14,,1.4,,28.39,,6.63,,41,31.1,27.9,,18.01,,1.31,
61389,6,TOP,61389_6_TOP,2.17,,35.3,,18.54,,138.04,,16.04,,3.2,1.26,0.39,0.3,3,0.1,0.7,13.2,0.3,15,,,,,,,,,,,50.66,,10.78,,3.28,,1.75,,27.59,,7.26,,44.9,34.8,20.3,,73.83,,8.84,
61389,6,BTM,61389_6_BTM,1.61,,5.5,,7.58,,77.24,,7.82,,1.6,0.63,0.05,0.06,3,0.07,0.13,3,0.1,12,,,,,,,,,,,7.81,,1.64,,0.56,,0.38,,31.92,,6.77,,76.9,2.9,20.3,,9.48,,1.13,
61389,7,TOP,61389_7_TOP,2.25,,59.7,,19.14,,241.05,,25.71,,4,1.25,0.26,0.43,4,0.14,0.82,18.5,0.5,29,,,,,,,,,,,76.73,,16.59,,7.44,,11.88,,32.86,,6.77,,33,42.8,24.2,,38.72,,6,
61389,7,BTM,61389_7_BTM,1.43,,7.6,,14.88,,137.23,,9.17,,5.1,1.44,0.19,0.14,3,0.11,0.41,7.9,0.5,21,,,,,,,,,,,25.62,,5.28,,0.41,,2.91,,18.29,,6.27,,39,36.8,24.3,,33.4,,1.93,
61389,8,TOP,61389_8_TOP,2.34,,69.1,,16.89,,177.5,,21.13,,3.7,1.4,0.39,0.16,3,0.15,0.64,21.9,0.3,31,,,,,,,,,,,61.69,,13.95,,1.44,,0.68,,5.01,,6.95,,41.3,34.5,24.3,,48.09,,6.82,
61389,8,BTM,61389_8_BTM,1.89,,4.5,,15.04,,159.84,,12.17,,4.2,1.46,0.22,0.13,3,0.09,0.11,5.4,0.2,15,,,,,,,,,,,26,,3.74,,4.46,,1.98,,8,,6.43,,47.3,28.5,24.3,,9.15,,1.25,
61389,9,TOP,61389_9_TOP,2.47,,23,,16.29,,251.34,,23.93,,3.6,1.38,0.27,0.28,2,0.19,1.06,29.8,1.1,44,,,,,,,,,,,57.2,,8.92,,1.22,,2.89,,25.27,,6.05,,22,56,22.1,,43.83,,5.94,
61389,9,BTM,61389_9_BTM,1.99,,5.5,,16.16,,198.28,,6.43,,8.6,2.44,0.11,0.16,3,0.1,0.05,2.3,0.2,14,,,,,,,,,,,17.7,,2.79,,0.54,,0.68,,10.44,,6.45,,36,28,36.1,,23.37,,1.17,
61412,1,TOP,61412_1_TOP,,Data_not_available,60.1,,,Data_not_available,,Data_not_available,,Data_not_available,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Data_not_available,,Data_not_available,0.51,,9.49,,,Data_not_available,3.96,,63.3,24.6,12.2,,,Data_not_available,,Data_not_available
61412,1,BTM,61412_1_BTM,0.24,,,Insufficient_material,439.24,,919.08,,181.63,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,974.71,,179.4,,1.16,,25.62,,18.88,,3.47,,,,,Insufficient_material,298.87,,10.11,
61412,2,TOP,61412_2_TOP,0.21,,51.2,,375.09,,1997.4,,120.5,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,881.73,,120.22,,0.49,,14.15,,5.97,,3.64,,54.5,25.1,20.4,,1199.79,,8.77,
61412,2,BTM,61412_2_BTM,0.28,,,Insufficient_material,212.3,,21470.61,,348.62,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,595.92,,65.62,,0.55,,9.83,,11.03,,4.65,,,,,Insufficient_material,110.97,,6.37,
61412,3,TOP,61412_3_TOP,0.46,,53.6,,221.26,,1186.97,,72.97,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,1133.67,,175.54,,0.41,,13.18,,11.91,,3.71,,43.9,38.6,17.5,,424.86,,9.82,
61412,3,BTM,61412_3_BTM,0.37,,,Insufficient_material,160.29,,4311.8,,106.89,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,612.82,,71.26,,0.79,,8.95,,5.51,,4.43,,,,,Insufficient_material,79.99,,2.97,
61412,4,TOP,61412_4_TOP,0.37,,104.8,,236.45,,1298.16,,100.13,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,1023.42,,170.62,,0.33,,13.46,,26.1,,3.76,,51.6,28,20.4,,302.27,,12.55,
61412,4,BTM,61412_4_BTM,0.5,,,Insufficient_material,137.34,,5908.01,,136.38,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,633.51,,89.65,,0.4,,6.14,,6.44,,4.78,,,,,Insufficient_material,98.29,,2.3,
61412,5,TOP,61412_5_TOP,0.37,,113.6,,243.09,,17968.74,,328.15,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,1153.89,,107.25,,0.41,,13.12,,14.18,,3.97,,56.9,28.5,14.6,,874.52,,14.32,
61412,5,BTM,61412_5_BTM,0.33,,,Insufficient_material,188.36,,17310.91,,347.98,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,311.46,,44.39,,0.61,,15.55,,20.72,,4.83,,,,,Insufficient_material,172.04,,4.66,
61412,6,TOP,61412_6_TOP,0.55,,155.2,,101.4,,2861.21,,161.38,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,773.28,,108.43,,0.41,,4.76,,17.98,,4.44,,57.8,32,10.3,,159.47,,4.61,
61412,6,BTM,61412_6_BTM,2,,,In_queue,9.1,,277.09,,18.76,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,20.02,,3.97,,0.39,,1.93,,4.48,,5.71,,,,,In_queue,11.26,,1.08,
61412,7,TOP,61412_7_TOP,1.03,,34.8,,80.24,,2479.19,,83.38,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,401.25,,42.13,,0.38,,2.04,,53.98,,4.56,,63.8,26,10.3,,134.55,,3.16,
61412,7,BTM,61412_7_BTM,1.54,,,Insufficient_material,12.78,,971.45,,28.61,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,18.94,,2.47,,0.4,,2.39,,13.89,,6.08,,,,,Insufficient_material,15.2,,0.68,
61412,8,TOP,61412_8_TOP,1.14,,87.1,,61.99,,1480.75,,109.07,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,622.44,,102.79,,0.36,,3.99,,13.12,,4.3,,73.8,18,8.3,,105.67,,4.05,
61412,8,BTM,61412_8_BTM,1.1,,20.1,,27.04,,6038.23,,124.92,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,166.15,,19.8,,0.36,,2.26,,6.29,,5.1,,57.8,30,12.3,,118.71,,1.87,
61412,9,TOP,61412_9_TOP,,Failed_QC,,Below Detection,10.53,,15.86,,4.82,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,3.51,,0.58,,,Insufficient_material,,Insufficient_material,0.41,,8.72,,69.8,18,12.3,,3.58,,0.44,
61412,9,BTM,61412_9_BTM,1.86,,,Below Detection,11.21,,28.13,,10.26,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,1.82,,,Below_Detection,0.74,,0.63,,0.57,,8.79,,65.8,22,12.3,,6.09,,0.52,
61414,1,TOP,61414_1_TOP,0.93,,59.6,,101.67,,691.04,,34.7,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,2.11,,6.45,,142.46,,5.21,,62.6,15.4,22.1,,79.16,,4.2,
61414,1,BTM,61414_1_BTM,0.75,,11.4,,87.95,,501.43,,37.9,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.81,,27.46,,71,,5.6,,34.7,23.3,42.1,,61.31,,4.88,
61414,2,TOP,61414_2_TOP,0.37,,,Insufficient_material,469.72,,1332.41,,169.8,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.42,,27.99,,381.82,,5.79,,,,,Insufficient_material,254.53,,15.55,
61414,2,BTM,61414_2_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61414,3,TOP,61414_3_TOP,0.27,,81.9,,474.67,,1357.93,,85.63,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.6,,19.39,,607.91,,5.77,,,,,Insufficient_material,226.31,,15.37,
61414,3,TOP,61414_3_TOP,0.27,,,Insufficient_material,474.67,,1357.93,,85.63,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.6,,19.39,,607.91,,5.77,,,,,Insufficient_material,226.31,,15.37,
61414,3,BTM,61414_3_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61414,4,TOP,61414_4_TOP,0.26,,,Insufficient_material,510.1,,2827.18,,165.87,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.02,,44.43,,347.71,,5.73,,,,,Insufficient_material,218.4,,23.5,
61414,4,BTM,61414_4_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61414,5,TOP,61414_5_TOP,0.3,,103.9,,568.63,,3102.78,,94.42,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.52,,22.47,,644.97,,6.18,,,,,Insufficient_material,1390.02,,18.62,
61414,5,TOP,61414_5_TOP,0.3,,,Insufficient_material,568.63,,3102.78,,94.42,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.52,,22.47,,644.97,,6.18,,,,,Insufficient_material,1390.02,,18.62,
61414,5,BTM,61414_5_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61414,6,TOP,61414_6_TOP,0.42,,,Insufficient_material,567.39,,1237.06,,79.97,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.64,,18.66,,171.24,,6.05,,,,,Insufficient_material,1297.93,,50.79,
61414,6,BTM,61414_6_BTM,0.41,,,Insufficient_material,718.18,,1020.62,,124.64,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.61,,27.73,,98.2,,6.45,,,,,Insufficient_material,911.94,,46.51,
61414,7,TOP,61414_7_TOP,0.55,,,Insufficient_material,351.48,,1937.67,,89.37,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,,Insufficient_material,,Insufficient_material,322.97,,5.42,,,,,Insufficient_material,793.08,,14.68,
61414,7,BTM,61414_7_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61414,8,TOP,61414_8_TOP,0.51,,50.2,,218.91,,607.51,,41.19,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.4,,18.16,,108.8,,6.09,,9.8,34,56.2,,96.23,,7.3,
61414,8,BTM,61414_8_BTM,0.23,,,Insufficient_material,217.88,,588.47,,30.24,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.54,,9.09,,148.83,,6.64,,,,,Insufficient_material,181.01,,15.21,
61414,9,TOP,61414_9_TOP,0.71,,33.5,,207.38,,351.44,,15.8,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.24,,13.35,,156.36,,6.65,,67.2,16.9,16,,129.47,,13.37,
61414,9,BTM,61414_9_BTM,0.4,,,Insufficient_material,250.94,,557.84,,20.38,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.63,,11.55,,141.24,,7.02,,,,,Insufficient_material,287.53,,11.78,
61417,1,TOP,61417_1_TOP,1.36,,60.2,,23.41,,861.81,,50.89,,3.1,1.28,0.08,0.13,3,0.32,0.77,13,0.9,136,,,,,,,,,,,262.15,,28.39,,0.18,,2.99,,3.27,,5.01,,53.5,20.4,26.1,,68.5,,2.4,
61417,1,BTM,61417_1_BTM,1.4,,8.4,,26.22,,272.13,,13.77,,3.5,3.83,0.29,0.19,3,0.2,0.45,1.3,1.2,9,,,,,,,,,,,64.49,,5.39,,0.24,,1.21,,2.73,,5.59,,23.6,22.4,54.1,,8.91,,0.7,
61417,2,TOP,61417_2_TOP,1.3,,45.7,,25.5,,691.93,,24.26,,3.5,1.33,0.08,0.16,4,0.31,1.2,18.6,1.3,121,,,,,,,,,,,251.88,,26.34,,0.25,,1.9,,3.56,,4.88,,57.6,18.3,24.1,,73.23,,2.23,
61417,2,BTM,61417_2_BTM,1.24,,8.3,,31.51,,630.94,,19.88,,2.4,4.13,0.16,0.18,3,0.2,0.68,6.2,2.1,11,,,,,,,,,,,62.49,,5.15,,0.31,,1.17,,2.4,,5.29,,21.5,20.4,58.2,,7.58,,0.49,
61417,3,TOP,61417_3_TOP,1.31,,28.6,,28.09,,932.31,,32.56,,2.7,1.77,0.08,0.17,3,0.26,1.21,9.8,1.2,119,,,,,,,,,,,217.17,,25.98,,0.27,,1.89,,3.39,,5.06,,51.2,22.6,26.3,,39.62,,1.34,
61417,3,BTM,61417_3_BTM,1.43,,4.5,,19.91,,463.39,,16.2,,2.5,2.83,0.18,0.25,3,0.23,0.42,1.4,1,10,,,,,,,,,,,55.9,,4.8,,0.42,,1.02,,2.75,,5.37,,31.4,28.4,40.3,,7.32,,0.41,
61417,4,TOP,61417_4_TOP,0.91,,24.5,,36.29,,1107.11,,51.64,,5.2,2.16,0.09,0.22,4,0.29,1.16,12.5,0.8,80,,,,,,,,,,,180.36,,26.23,,0.29,,2.14,,4.44,,5.67,,51.5,26.3,22.3,,51.76,,2.26,
61417,4,BTM,61417_4_BTM,1.74,,7.5,,22.88,,389.09,,14.79,,5.1,4.66,0.15,0.29,5,0.33,0.5,11.2,0.7,19,,,,,,,,,,,49.99,,5.03,,0.32,,1.75,,2.19,,5.37,,43.4,22.5,34.1,,9.35,,0.76,
61417,5,TOP,61417_5_TOP,1.09,,34,,35.94,,955.22,,50.32,,5.3,2.52,0.07,0.24,3,0.23,1.79,13.8,0.6,132,,,,,,,,,,,182.92,,30.81,,0.72,,3.79,,7.25,,5.41,,53,24.6,22.5,,59.82,,3.25,
61417,5,BTM,61417_5_BTM,1.61,,4.8,,17.45,,312.02,,12.91,,2.3,2.64,0.04,0.17,4,0.23,0.38,1,0.6,11,,,,,,,,,,,62.03,,6.35,,0.45,,1.14,,3.7,,5.54,,39.2,18.4,42.5,,9.59,,0.58,
61417,6,TOP,61417_6_TOP,1.59,,37.8,,17.94,,470.84,,24.87,,1.5,1.25,0.14,0.3,4,0.2,0.99,16.1,0.8,62,,,,,,,,,,,226.22,,30.56,,0.27,,2.17,,4.39,,5.11,,55.5,20.3,24.3,,58.31,,2.32,
61417,6,BTM,61417_6_BTM,1.42,,6.6,,27.95,,433.34,,18.66,,1.1,2.65,0.16,0.52,3,0.22,0.45,1.2,1,10,,,,,,,,,,,87.77,,7.5,,0.62,,1.61,,2.63,,5.18,,21.3,18.5,60.3,,12.48,,0.98,
61417,7,TOP,61417_7_TOP,1.32,,72,,19.06,,1200.74,,62.38,,1.5,1.72,0.09,0.47,3,0.17,1.89,24,1,76,,,,,,,,,,,350.11,,42.28,,0.26,,3.07,,4.48,,4.97,,36.9,22.6,40.6,,106.14,,5.11,
61417,7,BTM,61417_7_BTM,1.32,,12,,28.24,,667.28,,38.16,,1.1,2.16,0.09,0.4,4,0.3,0.47,2.1,1,7,,,,,,,,,,,94.04,,9.9,,0.41,,1.72,,2.61,,5.24,,15.1,20.4,64.6,,11.87,,0.8,
61417,8,TOP,61417_8_TOP,1.28,,25.7,,31.33,,843.47,,45.8,,1.8,2.28,0.21,0.38,4,0.18,2.61,20.4,0.8,67,,,,,,,,,,,110.1,,14.69,,0.32,,2.67,,5.72,,5.08,,37.2,26.3,36.5,,54.65,,2.43,
61417,8,BTM,61417_8_BTM,1.51,,4.4,,23.03,,1000.24,,29.15,,1.8,2.87,0.3,0.38,5,0.36,0.37,1.1,1.1,7,,,,,,,,,,,61.54,,6.92,,0.47,,1.3,,3.05,,5.43,,27.2,28.4,44.4,,7.75,,0.52,
61418,1,TOP,61418_1_TOP,0.46,,79.3,,266.02,,1013.4,,84.08,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,149.92,,26.78,,0.02,,18.08,,191.16,,6.17,,33.2,36.9,30,,64.7,,5.64,
61418,1,BTM,61418_1_BTM,0.5,,61.2,,131.6,,1094.54,,46.63,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,29.27,,4.93,,0.15,,17.03,,64.34,,6.09,,4.6,35.5,59.9,,90.68,,4.49,
61418,2,TOP,61418_2_TOP,0.78,,38.2,,135.34,,983.72,,44.59,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,60.84,,10.47,,0.24,,10.84,,98.72,,6.07,,47.4,26.7,26,,39.12,,4.36,
61418,2,BTM,61418_2_BTM,0.48,,,In_queue,139.47,,992.32,,45.38,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,12.25,,6.56,,0.15,,25.5,,60.19,,6.04,,,,,In_queue,69.71,,4.28,
61418,3,TOP,61418_3_TOP,0.56,,64.5,,217.92,,1237.46,,46.37,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,77.24,,14.83,,0.21,,15.62,,126.52,,6.01,,26.3,33.8,40,,115.47,,7.43,
61418,3,BTM,61418_3_BTM,0.42,,,Insufficient_material,184.95,,930.98,,15.25,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,16.16,,5.2,,0.17,,25.58,,115.29,,5.86,,,,,Insufficient_material,98.43,,3.59,
61418,4,TOP,61418_4_TOP,0.75,,59.7,,131.74,,995.94,,79.52,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,63.39,,19.77,,0.14,,11.97,,105.01,,6.15,,41.1,32.9,26,,24.63,,8.58,
61418,4,BTM,61418_4_BTM,0.75,,28.1,,78.99,,756.61,,19.57,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,32.61,,4.59,,0.03,,9.13,,77.56,,5.87,,69.1,10.9,20.1,,34.18,,2.12,
61418,5,TOP,61418_5_TOP,0.61,,160.2,,311.2,,1572.94,,67.25,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,108.55,,19.34,,0.2,,21.33,,147.41,,5.98,,18.8,36.2,45,,85.25,,8.11,
